PLAYER_NAME,TEAM_NAME,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,LOC_X,LOC_Y,SHOT_MADE_FLAG,GAME_DATE
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,5,1,20000127
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,27,1,20000127
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-29,-3,1,20000127
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),24+ ft.,-74,235,1,20000127
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,5,196,1,20000127
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,27,23,1,20000127
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),16-24 ft.,164,46,1,20000131
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-111,158,1,20000131
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,40,196,1,20000131
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,1,1,20000131
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,100,5,1,20000131
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,5,1,20000131
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,5,207,1,20000202
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-38,46,1,20000202
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),24+ ft.,231,-10,1,20000202
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,5,141,1,20000202
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-29,57,1,20000202
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,40,1,20000202
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000204
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,-23,196,1,20000204
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,115,23,1,20000204
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,5,89,1,20000204
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,61,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,33,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,-10,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,100,46,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,136,33,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,128,-3,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,12,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,5,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,5,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),16-24 ft.,171,68,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-38,16,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,85,12,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),24+ ft.,224,61,1,20000206
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,72,23,1,20000208
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,59,23,1,20000208
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-51,23,1,20000208
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,40,113,1,20000210
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-96,57,1,20000210
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,31,27,1,20000210
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-134,106,1,20000210
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,1,130,1,20000210
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,40,113,1,20000210
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,40,214,1,20000210
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,100,12,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,78,16,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,27,40,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-104,72,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),16-24 ft.,143,85,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,5,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,12,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,1,1,20000216
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,40,48,1,20000218
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-66,27,1,20000218
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,46,48,1,20000219
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),16-24 ft.,162,3,1,20000219
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,68,98,1,20000219
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,149,145,1,20000221
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,93,27,1,20000221
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),16-24 ft.,-147,89,1,20000221
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,5,1,20000221
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000221
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,121,113,1,20000221
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-96,194,1,20000222
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,-3,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-29,5,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,-10,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,-10,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,121,141,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,40,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,-3,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,40,1,20000224
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),16-24 ft.,-169,27,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-132,16,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,55,12,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-111,179,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,12,203,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),24+ ft.,5,246,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,1,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,100,151,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,1,1,20000226
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-18,42,1,20000229
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,1,214,1,20000229
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,81,173,1,20000229
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-141,145,1,20000229
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-18,48,1,20000229
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,16,190,1,20000229
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,-3,224,1,20000229
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-91,-10,1,20000301
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-48,66,1,20000301
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),24+ ft.,-227,-16,1,20000301
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,149,48,1,20000301
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,-42,100,1,20000301
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),24+ ft.,222,-3,1,20000301
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,48,209,1,20000303
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,53,1,20000303
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-104,194,1,20000303
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,-29,177,1,20000303
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,27,-10,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,12,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,5,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,-14,203,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-29,5,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,23,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,12,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),24+ ft.,-175,186,1,20000305
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,33,61,1,20000307
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,70,-5,1,20000307
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,96,36,1,20000308
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),16-24 ft.,162,5,1,20000308
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-87,57,1,20000310
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-104,154,1,20000310
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,1,48,1,20000311
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,5,1,20000313
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,1,1,20000313
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,121,61,1,20000313
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,23,1,20000313
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-14,1,1,20000313
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-3,48,1,20000316
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,25,16,1,20000316
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-31,40,1,20000316
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-154,141,1,20000317
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,1,1,20000317
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,5,1,20000317
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,12,1,20000317
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,12,1,20000317
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),16-24 ft.,-169,89,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,149,46,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,-10,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-117,141,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,-3,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,12,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),24+ ft.,231,40,1,20000319
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000321
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,106,169,1,20000321
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),16-24 ft.,-23,207,1,20000321
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,85,-3,1,20000325
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,1,1,20000325
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,106,33,1,20000325
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,1,1,20000325
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-23,12,1,20000325
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,128,12,1,20000325
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-59,23,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),16-24 ft.,-175,89,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,5,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,-3,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-132,40,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-29,16,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,1,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,93,186,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,-10,1,20000329
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,68,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),16-24 ft.,-160,23,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,23,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-117,12,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),24+ ft.,224,23,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,158,5,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-111,179,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),24+ ft.,-227,1,1,20000331
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-111,130,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,27,23,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-23,16,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,85,51,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,12,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-147,130,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,12,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,27,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,23,1,20000402
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),24+ ft.,-8,252,1,20000404
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,5,85,1,20000404
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,-3,1,20000404
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,-3,1,20000404
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000404
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-51,16,1,20000404
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,-10,1,20000404
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,115,162,1,20000406
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000406
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),24+ ft.,-44,252,1,20000406
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-51,57,1,20000406
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,143,-14,1,20000406
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,128,145,1,20000406
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,149,40,1,20000408
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-164,149,1,20000408
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-83,46,1,20000408
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,-23,78,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,106,16,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-29,23,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),24+ ft.,-235,1,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,27,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-81,151,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,136,130,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,106,-3,1,20000409
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-151,1,1,20000411
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,66,31,1,20000411
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-21,36,1,20000411
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,1,48,1,20000411
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-27,40,1,20000412
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),24+ ft.,231,33,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,85,46,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-38,5,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,1,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,1,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,70,-3,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,18,96,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),24+ ft.,70,246,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,1,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,5,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),8-16 ft.,-14,151,1,20000414
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,76,10,1,20000416
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-18,42,1,20000416
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-85,-1,1,20000416
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),24+ ft.,-25,244,1,20000416
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),24+ ft.,231,-3,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-6,1,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,8,70,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-21,33,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,74,12,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-111,57,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-66,18,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-6,1,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Left Side(L),8-16 ft.,-89,33,1,20000417
Shareef Abdur-Rahim,Vancouver Grizzlies,Center(C),Less Than 8 ft.,78,10,1,20000419
Shareef Abdur-Rahim,Vancouver Grizzlies,Right Side(R),8-16 ft.,106,74,1,20000419
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,12,1,19991102
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,1,1,19991112
Milt Palacio,Vancouver Grizzlies,Right Side(R),16-24 ft.,190,25,1,19991126
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,1,44,1,19991218
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,12,-10,1,19991223
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-23,12,1,19991227
Milt Palacio,Vancouver Grizzlies,Left Side(L),8-16 ft.,-66,96,1,19991227
Milt Palacio,Vancouver Grizzlies,Center(C),8-16 ft.,10,154,1,19991229
Milt Palacio,Vancouver Grizzlies,Right Side(R),8-16 ft.,128,16,1,19991230
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,61,1,20000109
Milt Palacio,Vancouver Grizzlies,Left Side(L),16-24 ft.,-139,89,1,20000109
Milt Palacio,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,72,179,1,20000110
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,5,1,20000114
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,12,1,20000114
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,-3,1,20000122
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-1,12,1,20000122
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,48,27,1,20000126
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,55,46,1,20000126
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,46,1,20000202
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,-3,1,20000204
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-8,16,1,20000206
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,-29,12,1,20000206
Milt Palacio,Vancouver Grizzlies,Right Side(R),16-24 ft.,169,51,1,20000208
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,5,1,20000329
Milt Palacio,Vancouver Grizzlies,Left Side Center(LC),16-24 ft.,-126,119,1,20000402
Milt Palacio,Vancouver Grizzlies,Left Side(L),8-16 ft.,-66,57,1,20000402
Milt Palacio,Vancouver Grizzlies,Left Side(L),16-24 ft.,-160,89,1,20000404
Milt Palacio,Vancouver Grizzlies,Center(C),Less Than 8 ft.,16,1,1,20000417
Milt Palacio,Vancouver Grizzlies,Left Side(L),16-24 ft.,-169,-10,1,20000419
Michael Dickerson,Vancouver Grizzlies,Right Side Center(RC),24+ ft.,164,186,1,19991102
Michael Dickerson,Vancouver Grizzlies,Left Side(L),16-24 ft.,-197,33,1,19991102
Michael Dickerson,Vancouver Grizzlies,Center(C),Less Than 8 ft.,5,-3,1,19991102
Michael Dickerson,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,111,173,1,19991103
Michael Dickerson,Vancouver Grizzlies,Left Side(L),16-24 ft.,-179,-10,1,19991103
Michael Dickerson,Vancouver Grizzlies,Center(C),8-16 ft.,-59,119,1,19991103
Michael Dickerson,Vancouver Grizzlies,Right Side Center(RC),16-24 ft.,104,145,1,19991103
Michael Dickerson,Vancouver Grizzlies,Left Side(L),16-24 ft.,-166,113,1,19991103
Michael Dickerson,Vancouver Grizzlies,Left Side(L),8-16 ft.,-126,16,1,19991106
Michael Dickerson,Vancouver Grizzlies,Center(C),Less Than 8 ft.,18,5,1,19991106
